//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 44630000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
44630000;2;01/03/1982;;1;1;30;9,76;15,94645;31;18;1;1;1;;0;21,65;18,49;15,35;13,48;13,95;15,7;15,63;14,65;15,07;16,19;14,86;13,48;11,94;10,86;10,3;9,88;10;9,76;10,4;12,72;15,07;17,3;17,06;13,81;15,84;18,4;20,96;22,34;24,24;25,68;29,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1982;;1;1;39,4;7,45;14,434;2;30;1;1;1;;0;35,6;39,4;37,2;27,84;18,76;15,14;12,79;11,64;11,76;11,28;11,94;10,68;10;9,58;10,1;12,58;16,12;17,68;14,86;12,58;10,86;9,76;9,099999;8,549999;8,4;8,1;7,92;7,75;7,6;7,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/05/1982;;1;1;7,3;5,9;6,466774;1;20;1;1;1;;0;7,3;7,2;7,1;7,05;6,95;6,85;6,7;6,6;6,5;6,5;6,45;6,45;6,4;6,26;6,18;6,1;6,06;6,02;5,98;5,9;6,06;6,45;7;6,95;7,05;6,55;6,1;6,02;5,94;5,9;5,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1982;;1;1;5,8;4,36;4,917333;1;30;1;1;1;;0;5,8;5,65;5,55;5,4;5,32;5,28;5,32;5,28;5,2;5,08;4,96;4,92;4,96;4,92;4,92;4,8;4,72;4,64;4,72;4,64;4,6;4,64;4,64;4,64;4,56;4,56;4,52;4,48;4,44;4,36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1982;;1;1;4,32;3,583706;3,924563;1;28;1;1;1;;0;4,32;4,32;4,24;4,24;4,24;4,28;4,32;4,176972;4,085287;4,085287;3,993748;4,039499;3,993748;3,948034;3,856719;3,856719;3,856719;3,856719;3,811118;3,811118;3,811118;3,765557;3,720034;3,720034;3,674551;3,674551;3,629108;3,583706;3,583706;3,583706;3,583706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1982;;1;1;3,674551;2,863142;3,239849;4;30;1;1;1;;0;3,538344;3,493023;3,493023;3,629108;3,493023;3,402508;3,357313;3,357313;3,357313;3,402508;3,402508;3,312162;3,176973;3,176973;3,176973;3,267055;3,176973;3,176973;3,176973;3,087073;3,132;3,132;3,176973;3,267055;3,312162;3,176973;2,997357;2,952571;2,907832;2,863142;2,863142;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/09/1982;;1;1;8,084832;2,374979;2,882764;23;17;1;1;1;;0;2,863142;2,818502;2,773912;2,684885;2,64045;2,64045;2,64045;2,64045;2,596067;2,507465;2,463246;2,463246;2,507465;2,507465;2,463246;2,463246;2,374979;2,374979;2,419084;2,374979;2,818502;3,042192;7,652946;5,101285;3,402508;2,863142;2,729373;2,596067;2,551739;2,507465;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/10/1982;;1;1;5,568095;1,463923;2,033891;17;30;1;1;1;;0;2,551739;2,507465;1,980765;1,937287;2,463246;2,330931;2,02431;1,893878;1,850539;1,720962;1,67792;1,634957;1,634957;1,67792;1,807273;1,850539;5,521285;3,087073;2,111601;1,893878;1,807273;1,893878;1,850539;1,893878;1,807273;1,76408;1,634957;1,592074;1,549272;1,463923;1,634957;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/11/1982;;1;1;2,818502;0,918682;1,535352;2;30;1;1;1;;0;1,850539;2,818502;2,155343;1,807273;1,634957;1,549272;1,549272;1,592074;1,506555;1,463923;1,549272;1,463923;1,506555;1,421379;1,378925;1,463923;1,634957;1,850539;1,937287;1,937287;1,592074;1,463923;1,378925;1,294298;1,210062;1,168098;1,042859;0,9599496;0,9599496;0,918682;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/12/1982;;1;1;7,318221;0,7549784;1,610593;25;18;1;1;2;;0;0,8365455;0,8365455;0,7956877;0,7956877;0,7956877;0,7956877;0,8365455;0,8775455;1,252129;2,243015;1,336564;1,12624;1,210062;0,9599496;0,8775455;0,8365455;0,7956877;0,7549784;0,7956877;0,9599496;0,7956877;0,7956877;1,001344;2,02431;7,318221;5,990621;3,132;2,507465;2,067923;1,980765;2,596067;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;
44630000;2;01/01/1983;;1;1;39,4;3,042192;22,36123;11;1;1;1;1;;0;3,042192;3,267055;4,498979;9,4;18,24;19,78;20,73;21,42;22,34;27,12;39,4;36,4;33,2;36,4;33,2;28,56;25,68;20,14;16,88;14,72;16,46;14,72;17,6;18,76;20,96;21,88;23,52;30;34;31,6;29,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1983;;1;1;113,5;12,12;34,85178;14;28;1;1;1;;0;25,68;21,19;16,94;14,3;16,26;19,42;20,38;19,54;21,19;22,57;29,28;44,3;86,4;110,5;89,8;71,8;58;49;42,9;38;32,4;26,4;21,65;19,3;17,3;15,49;13,74;12,12;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
44630000;2;01/03/1983;;1;1;38;7,70085;16,55031;7;23;1;1;1;;0;11,22;15,28;19,21;20,73;22,34;29,28;38;34;30;24,24;19,3;16,4;13,67;11,7;13,3;12,24;11,58;11,46;11,22;10,86;9,15;7,98;7,70085;7,748775;8,7;8,95;11,52;17,68;18,85;18,85;19,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1983;;1;1;32,4;7,365973;17,5272;3;30;1;1;1;;0;20,96;23,52;32,4;28,56;21,19;17,12;14,3;15,35;17,48;19,78;20,96;24,24;30,8;30;29,28;27,12;20,5;17,18;14,51;12,18;10,74;9,82;9,25;8,9;9,099999;9,15;8,16;8,04;7,86;7,365973;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1986;;1;1;1,980765;;;27;;1;0;0;;0;;;;;;;;;1,506555;1,463923;1,421379;1,463923;1,421379;1,378925;1,336564;1,336564;1,336564;1,294298;1,294298;1,294298;1,294298;1,12624;1,001344;1,084493;1,378925;1,807273;1,980765;1,807273;1,634957;1,421379;1,294298;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1986;;1;1;1,720962;0,7549784;0,9343489;31;22;1;1;1;;0;1,252129;1,168098;1,12624;1,084493;1,001344;1,042859;1,084493;1,001344;0,918682;0,918682;0,8775455;0,8775455;0,8775455;0,8775455;0,8365455;0,8365455;0,8365455;0,8365455;0,8365455;0,7956877;0,7956877;0,7549784;0,7549784;0,7549784;0,7956877;0,7549784;0,7956877;0,8775455;0,918682;1,168098;1,506555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/09/1986;;1;1;1,76408;0,5937731;0,7506306;4;22;1;1;1;;0;1,12624;1,084493;0,9599496;1,294298;0,7549784;0,7144243;0,7549784;0,7956877;0,7956877;0,7549784;0,7956877;0,7549784;0,7144243;0,674033;0,7144243;0,7144243;0,674033;0,674033;0,674033;0,6338128;0,6338128;0,5937731;0,5937731;0,6338128;0,6338128;0,6338128;0,674033;0,674033;0,674033;0,7144243;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/10/1986;;1;1;2,02431;0,4356488;0,7620179;28;12;1;1;1;;0;0,7956877;0,7956877;0,7144243;0,7549784;0,7549784;0,674033;0,5937731;0,5937731;0,5539243;0,5142781;0,7549784;0,4356488;0,5539243;0,5142781;0,5539243;0,7144243;0,8365455;0,8365455;0,7956877;0,7549784;0,7144243;0,7144243;0,6338128;0,5937731;0,5539243;0,5539243;1,042859;1,76408;1,592074;1,12624;0,8365455;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/10/1987;;1;1;1,489868;0,3213799;0,5960205;28;22;1;1;1;;0;0,8133316;0,7107192;0,660093;0,6349609;0,6099542;0,6099542;0,6349609;0,5850767;0,5603325;0,5603325;0,5850767;0,6099542;0,5357258;0,5112616;0,5112616;0,5112616;0,5112616;0,4387755;0,3912678;0,3912678;0,3677802;0,3213799;0,344481;0,3213799;0,3912678;0,5357258;1,342208;1,366283;0,8392518;0,660093;0,6099542;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/11/1987;;1;1;7,177667;0,5112616;1,771928;12;2;1;1;1;;0;0,5603325;0,5112616;2,4075;1,464723;0,9703351;0,7362067;0,6099542;0,5850767;0,5357258;0,7107192;1,321346;6,848963;4,110512;2,127267;1,439792;1,023422;0,8652737;0,9968336;1,671875;1,8083;1,321346;1,515227;1,266477;1,464723;1,836227;1,780587;1,566587;3,985643;1,698732;5,416875;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/12/1987;;1;1;31,6;5,1788;17,52741;18;31;1;1;1;;0;9,823563;16,77931;8,752172;6,111947;10,75232;16,94923;11,6523;17,9867;19,41793;20,06132;19,32688;19,60069;20,52731;20,99864;21,57131;21,76391;22,15167;31,6;26,4;21,6675;20,43368;19,87643;20,15409;20,34027;18,33937;18,51699;16,02528;18,78503;14,17707;7,627923;5,1788;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/01/1988;;1;1;18,8748;0,8652737;4,314963;4;27;1;1;1;;0;4,496675;4,237307;14,41172;18,60612;16,19135;11,02539;5,709627;4,110512;3,239532;2,948492;8,150832;4,366028;4,673867;3,544268;4,854483;3,276875;2,637443;2,0972;1,864368;1,618803;1,592588;1,023422;0,9968336;1,023422;1,293875;1,130635;0,8652737;1,050097;0,9439279;0,9176139;0,8652737;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1988;;1;1;12,22411;0,7875156;3,23824;14;2;1;1;1;;0;0,8392518;0,7875156;1,184737;1,266477;1,076859;6,527963;2,504763;1,864368;3,701772;3,019968;9,502028;9,758828;8,448827;9,953675;5,909075;3,0923;1,698732;1,5408;1,293875;1,366283;1,266477;1,130635;1,130635;1,023422;0,9968336;1,342208;7,627923;2,4075;1,645232;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
44630000;2;01/03/1988;;1;1;12,95813;1,023422;7,083395;24;3;1;1;1;;0;1,415075;1,103706;1,023422;1,342208;1,592588;1,321346;2,343728;7,2332;9,248652;11,51149;11,93649;12,29655;11,51149;12,15188;10,82027;6,848963;4,452912;4,854483;11,23243;12,44207;12,44207;12,58844;12,58844;12,66195;9,694307;4,152563;3,505427;4,900172;4,110512;3,202403;3,056027;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1988;;1;1;2,913075;0,9176139;1,505432;20;30;1;1;1;;0;2,773547;1,892723;1,780587;1,489868;1,415075;1,489868;1,489868;1,390572;1,321346;1,211907;1,184737;1,184737;1,184737;1,157646;1,130635;1,464723;1,415075;1,5408;1,979072;2,877872;2,067347;2,067347;1,645232;1,390572;1,390572;1,184737;1,103706;1,050097;0,9703351;0,9176139;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/05/1988;;1;1;1,515227;0,6099542;0,767738;13;20;1;1;1;;0;0,7618065;0,8133316;0,7875156;0,7875156;0,8133316;0,7107192;0,8652737;0,6853468;0,6853468;0,6853468;0,7362067;0,8133316;1,489868;1,023422;0,8392518;0,660093;0,660093;0,6349609;0,6349609;0,6099542;0,6099542;0,6099542;0,7362067;0,7362067;0,7618065;0,7875156;0,8133316;0,7618065;0,7618065;0,7618065;0,7618065;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1988;;1;1;0,8913952;0,5112616;0,6082715;5;27;1;1;1;;0;0,7618065;0,7362067;0,7618065;0,7875156;0,8133316;0,8133316;0,6349609;0,5850767;0,5850767;0,6349609;0,6099542;0,5850767;0,5850767;0,5850767;0,5850767;0,5603325;0,5603325;0,5357258;0,5357258;0,5603325;0,5603325;0,5603325;0,5603325;0,5603325;0,5603325;0,5357258;0,5112616;0,5112616;0,5357258;0,5357258;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1988;;1;1;0,5603325;0,5112616;0,5270588;4;13;1;1;1;;0;0,5357258;0,5357258;0,5357258;0,5603325;0,5603325;0,5603325;0,5357258;0,5357258;0,5357258;0,5357258;0,5357258;0,5357258;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5112616;0,5357258;0,5357258;0,5357258;0,5357258;0,5357258;0,5112616;0,5112616;0,5112616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1988;;1;1;0,5112616;0,3677802;0,438208;1;22;1;1;1;;0;0,5112616;0,5112616;0,5112616;0,4869447;0,4869447;0,4627807;0,4627807;0,4627807;0,4627807;0,4627807;0,4387755;0,4387755;0,4149355;0,4149355;0,4149355;0,4149355;0,4149355;0,3912678;0,3912678;0,3912678;0,3912678;0,3677802;0,4149355;0,4149355;0,4627807;0,4627807;0,4387755;0,4387755;0,4149355;0,4149355;0,4149355;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/09/1988;;1;1;0,4387755;0,3677802;0,3976327;20;24;1;1;1;;0;0,4149355;0,4149355;0,4149355;0,3912678;0,3912678;0,3912678;0,4149355;0,4149355;0,3912678;0,4149355;0,4149355;0,3912678;0,3912678;0,3912678;0,3912678;0,3912678;0,3912678;0,4149355;0,4149355;0,4387755;0,4149355;0,4387755;0,4149355;0,3677802;0,3677802;0,3677802;0,3677802;0,3677802;0,3677802;0,3677802;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/10/1988;;1;1;7,685168;0,3677802;0,9037764;16;5;1;1;1;;0;0,3912678;0,3912678;0,3912678;0,3912678;0,3677802;0,3677802;0,4149355;0,4149355;0,4149355;0,4149355;0,4149355;0,4149355;0,4149355;0,4387755;0,4627807;5,562288;4,584843;1,950075;1,023422;0,9176139;0,7107192;0,660093;0,6099542;0,8133316;0,6853468;0,7362067;0,6853468;0,7362067;0,8133316;0,7362067;0,6853468;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/11/1988;;1;1;4,763747;0,5357258;1,430378;29;20;1;1;1;;0;0,5850767;0,5603325;0,6099542;0,5603325;0,5603325;0,5850767;0,5850767;1,515227;3,505427;3,944448;2,343728;2,7392;2,037708;0,8392518;0,8133316;0,7875156;0,7362067;0,5850767;0,5603325;0,5357258;0,5357258;0,5603325;0,6349609;0,5603325;0,7875156;1,023422;2,472128;3,314432;4,7187;3,314432;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/12/1988;;1;1;12,88376;1,780587;5,580789;18;4;1;1;1;;0;3,314432;2,280812;1,921292;1,780587;4,027052;2,7392;3,544268;3,202403;2,7392;2,157548;1,864368;3,276875;6,6875;7,067243;6,475212;4,152563;10,08464;12,88376;10,08464;11,79397;11,02539;12,00807;8,691075;5,759168;6,580928;6,475212;3,822147;6,475212;5,465132;2,280812;2,343728;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/01/1989;;1;1;3,781808;0,4869447;1,116563;21;31;1;1;1;;0;2,218752;1,836227;1,515227;1,103706;1,076859;1,342208;1,366283;1,342208;0,9703351;0,9176139;0,8133316;0,7618065;0,7875156;0,7362067;0,7107192;0,6853468;0,660093;0,6349609;0,6349609;0,5357258;3,781808;2,671148;1,415075;1,464723;0,8652737;0,7618065;0,7362067;0,6349609;0,5603325;0,5850767;0,4869447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/02/1989;;1;1;6,634107;0,4387755;2,007822;12;1;1;1;1;;0;0,4387755;0,4869447;0,5603325;0,7875156;0,8913952;2,343728;2,773547;2,067347;2,808108;3,314432;6,580928;6,634107;3,165488;2,280812;1,618803;2,249675;2,948492;1,979072;1,464723;1,050097;0,9703351;2,0972;2,008283;1,184737;0,8913952;0,9176139;0,9176139;0,7875156;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
44630000;2;01/03/1989;;1;1;20,24707;0,4869447;6,841548;11;4;1;1;1;;0;0,7362067;0,6349609;0,5357258;0,4869447;0,5850767;0,660093;1,5408;2,008283;5,085068;17,12;20,24707;20,15409;18,07455;18,07455;8,875008;9,248652;15,12723;18,78503;12,88376;7,974603;7,514075;5,709627;5,513603;3,4668;2,671148;1,864368;1,618803;1,390572;1,293875;1,103706;1,103706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1989;;1;1;0,9439279;0,3677802;0,4744473;1;25;1;1;1;;0;0,9439279;0,8392518;0,6349609;0,5603325;0,5850767;0,5603325;0,5603325;0,5357258;0,4869447;0,4627807;0,4869447;0,4387755;0,3912678;0,3912678;0,3912678;0,4149355;0,4149355;0,4149355;0,4149355;0,4149355;0,3912678;0,3912678;0,3912678;0,4149355;0,3677802;0,3912678;0,3677802;0,3677802;0,3912678;0,4149355;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/05/1989;;1;1;0,5112616;0,275815;0,3399081;31;19;1;1;1;;0;0,4387755;0,4149355;0,4149355;0,3912678;0,3677802;0,344481;0,3677802;0,3213799;0,3213799;0,2984872;0,2984872;0,3677802;0,344481;0,344481;0,3213799;0,3213799;0,2984872;0,2984872;0,275815;0,275815;0,275815;0,275815;0,2984872;0,2984872;0,2984872;0,2984872;0,275815;0,2984872;0,3912678;0,4869447;0,5112616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1989;;1;1;2,495913;0,2803761;0,4786075;29;4;1;1;1;;0;0,4417258;0,5359353;0,3366457;0,2803761;0,2803761;0,3173237;0,3366457;0,3366457;0,3565329;0,3565329;0,3366457;0,3173237;0,298567;0,298567;0,298567;0,3366457;0,4195816;0,4417258;0,4644336;0,4644336;0,4417258;0,4195816;0,4195816;0,4195816;0,4417258;0,4417258;0,4644336;0,4877047;2,495913;1,071021;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1989;;1;1;0,6663502;0,1421811;0,2488516;1;12;1;1;1;;0;0,6663502;0,4877047;0,4417258;0,4195816;0,4417258;0,2292017;0,2132775;0,2132775;0,1831328;0,168913;0,2132775;0,1421811;0,168913;0,2627513;0,3173237;0,298567;0,2803761;0,2627513;0,2292017;0,2132775;0,1831328;0,168913;0,1831328;0,168913;0,1552623;0,1421811;0,1552623;0,1831328;0,1831328;0,168913;0,168913;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1989;;1;1;;;;;;0;0;0;;0;0,1552623;0,1421811;0,1421811;0,2132775;0,2803761;0,2803761;0,2132775;0,1421811;0,1421811;0,1421811;0,1421811;0,1421811;0,2132775;0,2803761;0,2803761;0,2803761;0,2132775;0,1421811;0,1421811;0,1421811;0,1421811;0,1296699;0,1177292;0,1296699;0,1296699;0,1296699;0,1296699;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
44630000;2;01/01/1990;;1;1;;;;;;0;0;0;;0;654;681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44630000;2;01/03/1990;;1;1;;;;;;0;0;0;;0;;;;;;;3,417118;3,154541;3,191394;3,690456;3,303268;2,902705;2,763613;2,594664;2,528612;2,463432;2,495913;2,463432;2,661589;3,810901;3,61126;2,661589;2,335686;2,242162;2,304294;2,695379;3,154541;2,763613;2,399124;2,120507;2,060982;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/04/1990;;1;1;2,060982;1,328044;1,637934;1;27;1;1;1;;0;2,060982;2,002324;2,031544;1,915964;1,803848;1,831553;1,859473;1,749088;1,668569;1,695193;1,56423;1,46334;1,642161;1,722033;1,668569;1,859473;1,749088;1,642161;1,56423;1,538685;1,46334;1,414186;1,414186;1,389931;1,389931;1,414186;1,328044;1,46334;1,414186;1,414186;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/05/1990;;1;1;4,984272;1,25182;1,78417;6;31;1;1;1;;0;1,389931;1,365892;1,414186;2,031544;3,154541;4,984272;2,832722;2,120507;1,831553;1,749088;1,642161;1,589992;1,56423;2,060982;2,090635;2,242162;1,77636;1,589992;1,538685;1,46334;1,438655;1,414186;1,414186;1,389931;1,328044;1,328044;1,365892;1,289653;1,328044;1,328044;1,25182;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/06/1990;;1;1;1,328044;0,9692422;1,098524;2;30;1;1;1;;0;1,25182;1,328044;1,289653;1,25182;1,25182;1,106064;1,177826;1,141666;1,106064;1,141666;1,141666;1,106064;1,071021;1,036536;1,071021;1,071021;1,071021;1,00261;1,036536;1,00261;1,00261;1,036536;1,071021;1,036536;1,036536;1,036536;1,036536;1,071021;1,00261;0,9692422;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/07/1990;;1;1;4,619806;0,9692422;1,549434;16;1;1;1;1;;0;0,9692422;0,9692422;0,9692422;1,036536;1,615968;1,831553;1,289653;1,25182;1,25182;1,589992;1,46334;1,214544;1,25182;1,365892;1,973321;4,619806;3,228466;2,242162;1,859473;1,668569;1,56423;1,48824;1,365892;1,289653;1,25182;1,289653;1,328044;1,438655;1,141666;1,106064;1,106064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/08/1990;;1;1;1,106064;0,5864158;0,8678384;1;21;1;1;1;;0;1,106064;1,071021;1,106064;1,071021;1,036536;1,036536;1,00261;1,00261;0,9692422;1,00261;0,9692422;1,036536;1,071021;1,00261;0,9692422;0,8724951;0,7513353;0,6941177;0,6391439;0,612499;0,5864158;0,5864158;0,6663502;0,7224461;0,780785;0,780785;0,7513353;0,7513353;0,7224461;0,7513353;0,780785;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
44630000;2;01/09/1990;;1;1;3,974577;0,5608945;1,149709;2;28;1;1;1;;0;1,414186;3,974577;3,85149;2,495913;1,831553;1,722033;1,513355;1,289653;1,036536;1,141666;0,9364338;0,8413651;0,810795;0,7513353;0,7224461;0,6663502;0,6391439;0,6663502;0,9692422;0,7513353;0,7513353;0,7513353;0,7513353;0,6663502;0,612499;0,5864158;0,5864158;0,5608945;0,5864158;0,612499;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
44630000;2;01/10/1990;;1;1;3,770533;0,3980011;0,7129493;28;17;1;1;1;;0;0,612499;0,5864158;0,5608945;0,5359353;0,5115386;0,5359353;0,5115386;0,4877047;0,4877047;0,4877047;0,4644336;0,4417258;0,4644336;0,4644336;0,4644336;0,4417258;0,3980011;0,3980011;0,3980011;0,3980011;0,3980011;0,3980011;0,3980011;0,4877047;0,4877047;0,5864158;1,289653;3,770533;2,090635;1,177826;1,365892;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
